gameId,playId,nflId,displayName,frameId,time,jerseyNumber,club,playDirection,x,y,s,a,dis,o,dir,event
2022092200,3439,37104.0,Cameron Heyward,27,2022-09-22 22:49:59.900000,97.0,PIT,right,50.96,20.86,4.92,0.64,0.5,213.55,161.3,
2022092200,3439,37104.0,Cameron Heyward,28,2022-09-22 22:50:00.000000,97.0,PIT,right,51.12,20.38,4.92,1.06,0.5,211.18,161.11,
2022092200,3439,37104.0,Cameron Heyward,29,2022-09-22 22:50:00.099999,97.0,PIT,right,51.29,19.91,4.9,1.29,0.5,213.75,161.02,
2022092200,3439,37104.0,Cameron Heyward,30,2022-09-22 22:50:00.200000,97.0,PIT,right,51.44,19.44,4.81,1.6,0.49,213.75,161.63,first_contact
2022092200,3439,37104.0,Cameron Heyward,31,2022-09-22 22:50:00.299999,97.0,PIT,right,51.58,19.0,4.62,2.1,0.47,212.64,162.18,
2022092200,3439,37104.0,Cameron Heyward,32,2022-09-22 22:50:00.400000,97.0,PIT,right,51.71,18.56,4.41,2.54,0.45,216.64,163.84,
2022092200,3439,37104.0,Cameron Heyward,33,2022-09-22 22:50:00.500000,97.0,PIT,right,51.81,18.14,4.18,2.81,0.43,230.9,166.0,
2022092200,3439,37104.0,Cameron Heyward,34,2022-09-22 22:50:00.599999,97.0,PIT,right,51.9,17.74,3.96,2.85,0.41,241.1,167.92,
2022092200,3439,37104.0,Cameron Heyward,35,2022-09-22 22:50:00.700000,97.0,PIT,right,51.99,17.36,3.73,2.78,0.39,250.5,168.86,
2022092200,3439,37104.0,Cameron Heyward,36,2022-09-22 22:50:00.799999,97.0,PIT,right,52.06,17.01,3.48,2.71,0.36,259.23,169.23,
2022092200,3439,37104.0,Cameron Heyward,37,2022-09-22 22:50:00.900000,97.0,PIT,right,52.13,16.68,3.22,2.63,0.33,272.43,169.77,
2022092200,3439,37104.0,Cameron Heyward,38,2022-09-22 22:50:01.000000,97.0,PIT,right,52.18,16.38,2.91,2.71,0.3,284.65,170.48,
2022092200,3439,37104.0,Cameron Heyward,39,2022-09-22 22:50:01.099999,97.0,PIT,right,52.23,16.12,2.61,2.73,0.27,290.4,169.78,
2022092200,3439,37104.0,Cameron Heyward,40,2022-09-22 22:50:01.200000,97.0,PIT,right,52.28,15.88,2.31,2.68,0.24,303.08,168.35,
2022092200,3439,37104.0,Cameron Heyward,41,2022-09-22 22:50:01.299999,97.0,PIT,right,52.33,15.68,2.01,2.61,0.21,313.57,167.17,
2022092200,3439,37104.0,Cameron Heyward,42,2022-09-22 22:50:01.400000,97.0,PIT,right,52.39,15.51,1.7,2.67,0.18,323.48,162.08,
2022092200,3439,37104.0,Cameron Heyward,43,2022-09-22 22:50:01.500000,97.0,PIT,right,52.46,15.38,1.42,2.52,0.15,329.49,155.76,
2022092200,3439,37104.0,Cameron Heyward,44,2022-09-22 22:50:01.599999,97.0,PIT,right,52.53,15.28,1.15,2.38,0.12,335.08,146.78,
2022092200,3439,37104.0,Cameron Heyward,45,2022-09-22 22:50:01.700000,97.0,PIT,right,52.6,15.19,0.99,2.23,0.11,337.51,136.09,
2022092200,3439,37104.0,Cameron Heyward,46,2022-09-22 22:50:01.799999,97.0,PIT,right,52.68,15.13,0.91,1.79,0.1,340.39,125.75,tackle
2022092200,3439,37104.0,Cameron Heyward,47,2022-09-22 22:50:01.900000,97.0,PIT,right,52.75,15.07,0.87,1.32,0.09,342.44,119.73,
2022092200,3439,37104.0,Cameron Heyward,48,2022-09-22 22:50:02.000000,97.0,PIT,right,52.83,15.04,0.83,1.02,0.09,342.44,111.75,
2022092200,3439,37104.0,Cameron Heyward,49,2022-09-22 22:50:02.099999,97.0,PIT,right,52.9,15.01,0.76,0.79,0.08,343.05,107.37,
2022092200,3439,37104.0,Cameron Heyward,50,2022-09-22 22:50:02.200000,97.0,PIT,right,52.96,14.99,0.67,0.68,0.07,343.05,106.23,
2022092200,3439,41264.0,Joel Bitonio,1,2022-09-22 22:49:57.299999,75.0,CLE,right,48.03,25.33,0.0,0.0,0.0,116.74,137.04,
2022092200,3439,41264.0,Joel Bitonio,2,2022-09-22 22:49:57.400000,75.0,CLE,right,48.03,25.33,0.0,0.0,0.0,116.74,137.82,
2022092200,3439,41264.0,Joel Bitonio,3,2022-09-22 22:49:57.500000,75.0,CLE,right,48.04,25.33,0.0,0.0,0.0,112.15,134.53,
2022092200,3439,41264.0,Joel Bitonio,4,2022-09-22 22:49:57.599999,75.0,CLE,right,48.04,25.33,0.0,0.06,0.0,115.91,115.73,
2022092200,3439,41264.0,Joel Bitonio,5,2022-09-22 22:49:57.700000,75.0,CLE,right,48.04,25.32,0.07,0.72,0.01,119.43,152.93,
2022092200,3439,41264.0,Joel Bitonio,6,2022-09-22 22:49:57.799999,75.0,CLE,right,48.05,25.3,0.21,1.1,0.02,123.47,154.11,ball_snap
2022092200,3439,41264.0,Joel Bitonio,7,2022-09-22 22:49:57.900000,75.0,CLE,right,48.07,25.26,0.46,1.6,0.05,125.89,158.71,
2022092200,3439,41264.0,Joel Bitonio,8,2022-09-22 22:49:58.000000,75.0,CLE,right,48.1,25.17,0.88,2.74,0.1,129.39,159.74,
2022092200,3439,41264.0,Joel Bitonio,9,2022-09-22 22:49:58.099999,75.0,CLE,right,48.15,25.05,1.34,3.49,0.13,140.23,158.66,
2022092200,3439,41264.0,Joel Bitonio,10,2022-09-22 22:49:58.200000,75.0,CLE,right,48.21,24.88,1.79,3.0,0.18,130.1,160.7,
2022092200,3439,41264.0,Joel Bitonio,11,2022-09-22 22:49:58.299999,75.0,CLE,right,48.3,24.64,2.4,2.91,0.26,123.2,159.57,
2022092200,3439,41264.0,Joel Bitonio,12,2022-09-22 22:49:58.400000,75.0,CLE,right,48.4,24.38,2.82,2.43,0.28,110.19,159.0,
2022092200,3439,41264.0,Joel Bitonio,13,2022-09-22 22:49:58.500000,75.0,CLE,right,48.53,24.09,3.17,2.07,0.32,103.55,157.45,
2022092200,3439,41264.0,Joel Bitonio,14,2022-09-22 22:49:58.599999,75.0,CLE,right,48.68,23.76,3.53,1.79,0.36,99.06,156.01,
2022092200,3439,41264.0,Joel Bitonio,15,2022-09-22 22:49:58.700000,75.0,CLE,right,48.86,23.4,3.89,1.34,0.4,96.84,154.33,
2022092200,3439,41264.0,Joel Bitonio,16,2022-09-22 22:49:58.799999,75.0,CLE,right,49.04,23.03,4.1,1.03,0.41,100.0,153.77,
2022092200,3439,41264.0,Joel Bitonio,17,2022-09-22 22:49:58.900000,75.0,CLE,right,49.22,22.65,4.21,0.31,0.42,100.77,153.65,
2022092200,3439,41264.0,Joel Bitonio,18,2022-09-22 22:49:59.000000,75.0,CLE,right,49.4,22.25,4.27,0.47,0.44,103.87,155.25,
2022092200,3439,41264.0,Joel Bitonio,19,2022-09-22 22:49:59.099999,75.0,CLE,right,49.57,21.88,4.11,1.38,0.41,107.16,155.01,
2022092200,3439,41264.0,Joel Bitonio,20,2022-09-22 22:49:59.200000,75.0,CLE,right,49.72,21.51,3.94,2.05,0.4,110.37,157.35,
2022092200,3439,41264.0,Joel Bitonio,21,2022-09-22 22:49:59.299999,75.0,CLE,right,49.86,21.13,3.81,2.32,0.4,112.76,159.51,handoff
2022092200,3439,41264.0,Joel Bitonio,22,2022-09-22 22:49:59.400000,75.0,CLE,right,49.97,20.77,3.66,2.46,0.38,114.74,162.3,
2022092200,3439,41264.0,Joel Bitonio,23,2022-09-22 22:49:59.500000,75.0,CLE,right,50.08,20.41,3.55,2.33,0.37,120.51,164.13,
2022092200,3439,41264.0,Joel Bitonio,24,2022-09-22 22:49:59.599999,75.0,CLE,right,50.17,20.06,3.44,2.17,0.36,127.25,166.57,
2022092200,3439,41264.0,Joel Bitonio,25,2022-09-22 22:49:59.700000,75.0,CLE,right,50.23,19.71,3.36,2.05,0.36,132.66,169.55,
2022092200,3439,41264.0,Joel Bitonio,26,2022-09-22 22:49:59.799999,75.0,CLE,right,50.28,19.37,3.23,1.99,0.34,137.64,171.74,
2022092200,3439,41264.0,Joel Bitonio,27,2022-09-22 22:49:59.900000,75.0,CLE,right,50.33,19.05,3.11,1.93,0.33,140.76,172.81,
2022092200,3439,41264.0,Joel Bitonio,28,2022-09-22 22:50:00.000000,75.0,CLE,right,50.38,18.73,3.0,1.83,0.32,147.15,173.27,
2022092200,3439,41264.0,Joel Bitonio,29,2022-09-22 22:50:00.099999,75.0,CLE,right,50.42,18.42,2.92,1.59,0.31,140.65,173.19,
2022092200,3439,41264.0,Joel Bitonio,30,2022-09-22 22:50:00.200000,75.0,CLE,right,50.45,18.13,2.8,1.46,0.29,131.16,173.51,first_contact
2022092200,3439,41264.0,Joel Bitonio,31,2022-09-22 22:50:00.299999,75.0,CLE,right,50.48,17.85,2.68,1.59,0.28,116.96,174.01,
2022092200,3439,41264.0,Joel Bitonio,32,2022-09-22 22:50:00.400000,75.0,CLE,right,50.51,17.59,2.52,1.68,0.26,103.13,173.61,
2022092200,3439,41264.0,Joel Bitonio,33,2022-09-22 22:50:00.500000,75.0,CLE,right,50.55,17.34,2.39,1.66,0.25,89.89,172.5,
2022092200,3439,41264.0,Joel Bitonio,34,2022-09-22 22:50:00.599999,75.0,CLE,right,50.59,17.13,2.14,1.92,0.22,74.15,170.67,
2022092200,3439,41264.0,Joel Bitonio,35,2022-09-22 22:50:00.700000,75.0,CLE,right,50.63,16.94,1.94,1.95,0.2,65.71,168.78,
2022092200,3439,41264.0,Joel Bitonio,36,2022-09-22 22:50:00.799999,75.0,CLE,right,50.68,16.74,1.82,1.78,0.2,57.13,166.6,
2022092200,3439,41264.0,Joel Bitonio,37,2022-09-22 22:50:00.900000,75.0,CLE,right,50.73,16.57,1.71,1.6,0.19,58.85,163.48,
2022092200,3439,41264.0,Joel Bitonio,38,2022-09-22 22:50:01.000000,75.0,CLE,right,50.78,16.4,1.61,1.36,0.17,56.92,161.25,
2022092200,3439,41264.0,Joel Bitonio,39,2022-09-22 22:50:01.099999,75.0,CLE,right,50.85,16.24,1.61,1.0,0.18,59.37,159.05,
2022092200,3439,41264.0,Joel Bitonio,40,2022-09-22 22:50:01.200000,75.0,CLE,right,50.91,16.08,1.58,0.89,0.17,54.03,156.07,
2022092200,3439,41264.0,Joel Bitonio,41,2022-09-22 22:50:01.299999,75.0,CLE,right,50.97,15.94,1.52,0.75,0.16,44.07,155.87,
2022092200,3439,41264.0,Joel Bitonio,42,2022-09-22 22:50:01.400000,75.0,CLE,right,51.03,15.8,1.46,0.76,0.15,32.19,155.09,
2022092200,3439,41264.0,Joel Bitonio,43,2022-09-22 22:50:01.500000,75.0,CLE,right,51.11,15.67,1.45,0.77,0.15,27.5,151.2,
2022092200,3439,41264.0,Joel Bitonio,44,2022-09-22 22:50:01.599999,75.0,CLE,right,51.19,15.54,1.42,0.76,0.15,22.59,148.88,
2022092200,3439,41264.0,Joel Bitonio,45,2022-09-22 22:50:01.700000,75.0,CLE,right,51.27,15.43,1.38,0.82,0.14,18.29,145.05,
2022092200,3439,41264.0,Joel Bitonio,46,2022-09-22 22:50:01.799999,75.0,CLE,right,51.36,15.32,1.32,0.87,0.14,8.62,141.37,tackle
2022092200,3439,41264.0,Joel Bitonio,47,2022-09-22 22:50:01.900000,75.0,CLE,right,51.45,15.23,1.26,0.89,0.13,357.9,137.38,
2022092200,3439,41264.0,Joel Bitonio,48,2022-09-22 22:50:02.000000,75.0,CLE,right,51.54,15.14,1.21,0.87,0.13,350.91,134.57,
2022092200,3439,41264.0,Joel Bitonio,49,2022-09-22 22:50:02.099999,75.0,CLE,right,51.63,15.06,1.13,0.88,0.12,345.71,132.04,
2022092200,3439,41264.0,Joel Bitonio,50,2022-09-22 22:50:02.200000,75.0,CLE,right,51.71,14.99,1.03,0.94,0.1,340.42,128.43,
2022092200,3439,42347.0,Amari Cooper,1,2022-09-22 22:49:57.299999,2.0,CLE,right,47.71,9.21,0.0,0.0,0.0,103.85,82.9,
2022092200,3439,42347.0,Amari Cooper,2,2022-09-22 22:49:57.400000,2.0,CLE,right,47.71,9.21,0.0,0.0,0.0,103.85,82.08,
2022092200,3439,42347.0,Amari Cooper,3,2022-09-22 22:49:57.500000,2.0,CLE,right,47.71,9.21,0.0,0.0,0.0,103.19,78.78,
2022092200,3439,42347.0,Amari Cooper,4,2022-09-22 22:49:57.599999,2.0,CLE,right,47.71,9.22,0.0,0.0,0.0,102.27,76.59,
2022092200,3439,42347.0,Amari Cooper,5,2022-09-22 22:49:57.700000,2.0,CLE,right,47.71,9.22,0.0,0.0,0.01,101.14,70.53,
2022092200,3439,42347.0,Amari Cooper,6,2022-09-22 22:49:57.799999,2.0,CLE,right,47.71,9.23,0.0,0.0,0.01,99.49,64.18,ball_snap
2022092200,3439,42347.0,Amari Cooper,7,2022-09-22 22:49:57.900000,2.0,CLE,right,47.72,9.24,0.0,0.0,0.01,98.48,58.1,
2022092200,3439,42347.0,Amari Cooper,8,2022-09-22 22:49:58.000000,2.0,CLE,right,47.72,9.24,0.0,0.0,0.01,97.69,57.47,
2022092200,3439,42347.0,Amari Cooper,9,2022-09-22 22:49:58.099999,2.0,CLE,right,47.74,9.25,0.0,0.0,0.02,98.64,57.69,
2022092200,3439,42347.0,Amari Cooper,10,2022-09-22 22:49:58.200000,2.0,CLE,right,47.76,9.26,0.0,0.0,0.02,96.12,61.46,
2022092200,3439,42347.0,Amari Cooper,11,2022-09-22 22:49:58.299999,2.0,CLE,right,47.78,9.26,0.0,0.0,0.02,93.25,64.11,
2022092200,3439,42347.0,Amari Cooper,12,2022-09-22 22:49:58.400000,2.0,CLE,right,47.8,9.26,0.09,1.66,0.03,94.89,76.29,
2022092200,3439,42347.0,Amari Cooper,13,2022-09-22 22:49:58.500000,2.0,CLE,right,47.84,9.27,0.43,3.49,0.03,92.51,76.88,
2022092200,3439,42347.0,Amari Cooper,14,2022-09-22 22:49:58.599999,2.0,CLE,right,47.92,9.29,1.0,5.11,0.08,84.39,77.82,
2022092200,3439,42347.0,Amari Cooper,15,2022-09-22 22:49:58.700000,2.0,CLE,right,48.06,9.32,1.65,5.54,0.14,82.46,78.98,
2022092200,3439,42347.0,Amari Cooper,16,2022-09-22 22:49:58.799999,2.0,CLE,right,48.27,9.35,2.31,5.57,0.21,82.46,79.85,
2022092200,3439,42347.0,Amari Cooper,17,2022-09-22 22:49:58.900000,2.0,CLE,right,48.53,9.41,2.9,5.03,0.27,80.4,78.84,
2022092200,3439,42347.0,Amari Cooper,18,2022-09-22 22:49:59.000000,2.0,CLE,right,48.84,9.46,3.35,4.14,0.31,78.82,79.48,
2022092200,3439,42347.0,Amari Cooper,19,2022-09-22 22:49:59.099999,2.0,CLE,right,49.18,9.52,3.71,3.21,0.35,78.17,79.83,
2022092200,3439,42347.0,Amari Cooper,20,2022-09-22 22:49:59.200000,2.0,CLE,right,49.56,9.6,3.97,2.29,0.38,78.17,79.65,
2022092200,3439,42347.0,Amari Cooper,21,2022-09-22 22:49:59.299999,2.0,CLE,right,49.95,9.67,4.1,1.31,0.4,78.17,79.36,handoff
2022092200,3439,42347.0,Amari Cooper,22,2022-09-22 22:49:59.400000,2.0,CLE,right,50.35,9.74,4.11,0.35,0.4,81.44,79.56,
2022092200,3439,42347.0,Amari Cooper,23,2022-09-22 22:49:59.500000,2.0,CLE,right,50.73,9.82,3.97,0.65,0.39,84.42,79.41,
2022092200,3439,42347.0,Amari Cooper,24,2022-09-22 22:49:59.599999,2.0,CLE,right,51.11,9.88,3.7,1.79,0.38,91.63,80.19,
2022092200,3439,42347.0,Amari Cooper,25,2022-09-22 22:49:59.700000,2.0,CLE,right,51.44,9.94,3.35,2.6,0.34,98.28,80.78,
2022092200,3439,42347.0,Amari Cooper,26,2022-09-22 22:49:59.799999,2.0,CLE,right,51.74,9.98,2.89,3.32,0.3,103.25,81.8,
2022092200,3439,42347.0,Amari Cooper,27,2022-09-22 22:49:59.900000,2.0,CLE,right,51.99,10.02,2.38,3.96,0.25,105.13,81.39,
2022092200,3439,42347.0,Amari Cooper,28,2022-09-22 22:50:00.000000,2.0,CLE,right,52.2,10.05,1.95,4.1,0.22,106.34,82.38,
2022092200,3439,42347.0,Amari Cooper,29,2022-09-22 22:50:00.099999,2.0,CLE,right,52.37,10.07,1.54,3.89,0.17,107.65,83.18,
2022092200,3439,42347.0,Amari Cooper,30,2022-09-22 22:50:00.200000,2.0,CLE,right,52.51,10.09,1.2,3.38,0.14,104.83,81.72,first_contact
2022092200,3439,42347.0,Amari Cooper,31,2022-09-22 22:50:00.299999,2.0,CLE,right,52.62,10.11,0.99,2.61,0.11,99.67,76.57,
2022092200,3439,42347.0,Amari Cooper,32,2022-09-22 22:50:00.400000,2.0,CLE,right,52.71,10.13,0.83,1.92,0.09,97.63,70.85,
2022092200,3439,42347.0,Amari Cooper,33,2022-09-22 22:50:00.500000,2.0,CLE,right,52.78,10.16,0.77,1.32,0.08,96.04,63.84,
2022092200,3439,42347.0,Amari Cooper,34,2022-09-22 22:50:00.599999,2.0,CLE,right,52.85,10.2,0.79,0.99,0.08,94.71,56.16,
2022092200,3439,42347.0,Amari Cooper,35,2022-09-22 22:50:00.700000,2.0,CLE,right,52.91,10.24,0.83,0.79,0.08,91.52,51.46,
2022092200,3439,42347.0,Amari Cooper,36,2022-09-22 22:50:00.799999,2.0,CLE,right,52.97,10.3,0.85,0.57,0.08,89.93,48.83,
2022092200,3439,42347.0,Amari Cooper,37,2022-09-22 22:50:00.900000,2.0,CLE,right,53.04,10.35,0.87,0.47,0.08,87.62,45.57,
2022092200,3439,42347.0,Amari Cooper,38,2022-09-22 22:50:01.000000,2.0,CLE,right,53.1,10.42,0.87,0.34,0.09,85.27,42.88,
2022092200,3439,42347.0,Amari Cooper,39,2022-09-22 22:50:01.099999,2.0,CLE,right,53.15,10.48,0.8,0.44,0.08,83.17,38.75,
2022092200,3439,42347.0,Amari Cooper,40,2022-09-22 22:50:01.200000,2.0,CLE,right,53.2,10.54,0.76,0.55,0.08,80.53,34.83,
2022092200,3439,42347.0,Amari Cooper,41,2022-09-22 22:50:01.299999,2.0,CLE,right,53.23,10.6,0.68,0.77,0.07,76.23,27.57,
2022092200,3439,42347.0,Amari Cooper,42,2022-09-22 22:50:01.400000,2.0,CLE,right,53.26,10.66,0.62,0.86,0.06,72.31,20.17,
2022092200,3439,42347.0,Amari Cooper,43,2022-09-22 22:50:01.500000,2.0,CLE,right,53.28,10.72,0.56,0.83,0.06,67.65,14.0,
2022092200,3439,42347.0,Amari Cooper,44,2022-09-22 22:50:01.599999,2.0,CLE,right,53.29,10.77,0.5,0.8,0.05,62.47,5.54,
2022092200,3439,42347.0,Amari Cooper,45,2022-09-22 22:50:01.700000,2.0,CLE,right,53.29,10.81,0.43,0.77,0.04,54.59,357.18,
2022092200,3439,42347.0,Amari Cooper,46,2022-09-22 22:50:01.799999,2.0,CLE,right,53.28,10.85,0.38,0.81,0.04,46.6,342.38,tackle
2022092200,3439,42347.0,Amari Cooper,47,2022-09-22 22:50:01.900000,2.0,CLE,right,53.25,10.88,0.43,0.93,0.05,35.95,318.65,
2022092200,3439,42347.0,Amari Cooper,48,2022-09-22 22:50:02.000000,2.0,CLE,right,53.23,10.91,0.35,0.78,0.03,22.8,307.7,
2022092200,3439,42347.0,Amari Cooper,49,2022-09-22 22:50:02.099999,2.0,CLE,right,53.2,10.91,0.32,0.98,0.03,17.73,276.12,
2022092200,3439,42347.0,Amari Cooper,50,2022-09-22 22:50:02.200000,2.0,CLE,right,53.17,10.91,0.31,0.82,0.03,13.48,264.06,
2022092200,3439,43297.0,Jack Conklin,1,2022-09-22 22:49:57.299999,78.0,CLE,right,47.85,20.22,0.0,0.0,0.0,59.85,124.71,
2022092200,3439,43297.0,Jack Conklin,2,2022-09-22 22:49:57.400000,78.0,CLE,right,47.85,20.22,0.0,0.0,0.0,59.85,124.9,
2022092200,3439,43297.0,Jack Conklin,3,2022-09-22 22:49:57.500000,78.0,CLE,right,47.85,20.22,0.0,0.0,0.0,59.03,124.15,
2022092200,3439,43297.0,Jack Conklin,4,2022-09-22 22:49:57.599999,78.0,CLE,right,47.85,20.22,0.0,0.04,0.0,59.03,191.75,
2022092200,3439,43297.0,Jack Conklin,5,2022-09-22 22:49:57.700000,78.0,CLE,right,47.85,20.22,0.02,0.16,0.0,59.03,179.67,
2022092200,3439,43297.0,Jack Conklin,6,2022-09-22 22:49:57.799999,78.0,CLE,right,47.85,20.21,0.09,0.5,0.01,60.5,167.3,ball_snap
2022092200,3439,43297.0,Jack Conklin,7,2022-09-22 22:49:57.900000,78.0,CLE,right,47.85,20.18,0.26,0.95,0.03,60.5,168.35,
2022092200,3439,43297.0,Jack Conklin,8,2022-09-22 22:49:58.000000,78.0,CLE,right,47.87,20.14,0.47,1.33,0.05,61.69,161.67,
2022092200,3439,43297.0,Jack Conklin,9,2022-09-22 22:49:58.099999,78.0,CLE,right,47.9,20.07,0.72,1.58,0.08,63.96,157.92,
2022092200,3439,43297.0,Jack Conklin,10,2022-09-22 22:49:58.200000,78.0,CLE,right,47.94,19.96,1.09,2.11,0.12,68.71,158.68,
2022092200,3439,43297.0,Jack Conklin,11,2022-09-22 22:49:58.299999,78.0,CLE,right,47.99,19.82,1.43,2.06,0.14,73.26,159.35,
2022092200,3439,43297.0,Jack Conklin,12,2022-09-22 22:49:58.400000,78.0,CLE,right,48.05,19.66,1.75,2.16,0.17,78.09,160.77,
2022092200,3439,43297.0,Jack Conklin,13,2022-09-22 22:49:58.500000,78.0,CLE,right,48.11,19.47,2.04,1.71,0.2,83.73,161.74,
2022092200,3439,43297.0,Jack Conklin,14,2022-09-22 22:49:58.599999,78.0,CLE,right,48.18,19.25,2.3,1.34,0.23,95.73,162.09,
2022092200,3439,43297.0,Jack Conklin,15,2022-09-22 22:49:58.700000,78.0,CLE,right,48.26,19.02,2.4,0.71,0.24,108.79,162.09,
2022092200,3439,43297.0,Jack Conklin,16,2022-09-22 22:49:58.799999,78.0,CLE,right,48.32,18.79,2.43,0.2,0.24,123.73,163.38,
2022092200,3439,43297.0,Jack Conklin,17,2022-09-22 22:49:58.900000,78.0,CLE,right,48.37,18.56,2.36,0.76,0.23,148.44,166.58,
2022092200,3439,43297.0,Jack Conklin,18,2022-09-22 22:49:59.000000,78.0,CLE,right,48.4,18.33,2.27,1.29,0.23,168.87,170.89,
2022092200,3439,43297.0,Jack Conklin,19,2022-09-22 22:49:59.099999,78.0,CLE,right,48.41,18.12,2.13,1.76,0.21,179.14,175.4,
2022092200,3439,43297.0,Jack Conklin,20,2022-09-22 22:49:59.200000,78.0,CLE,right,48.42,17.91,2.02,1.78,0.21,182.38,178.55,
2022092200,3439,43297.0,Jack Conklin,21,2022-09-22 22:49:59.299999,78.0,CLE,right,48.41,17.69,1.97,1.72,0.21,183.45,184.52,handoff
2022092200,3439,43297.0,Jack Conklin,22,2022-09-22 22:49:59.400000,78.0,CLE,right,48.39,17.5,1.89,1.53,0.2,188.28,187.83,
2022092200,3439,43297.0,Jack Conklin,23,2022-09-22 22:49:59.500000,78.0,CLE,right,48.35,17.31,1.81,1.37,0.19,190.32,191.11,
2022092200,3439,43297.0,Jack Conklin,24,2022-09-22 22:49:59.599999,78.0,CLE,right,48.32,17.14,1.71,1.23,0.18,190.32,193.3,
2022092200,3439,43297.0,Jack Conklin,25,2022-09-22 22:49:59.700000,78.0,CLE,right,48.29,16.98,1.6,1.18,0.17,190.32,193.78,
2022092200,3439,43297.0,Jack Conklin,26,2022-09-22 22:49:59.799999,78.0,CLE,right,48.27,16.83,1.48,1.17,0.15,190.32,191.45,
