playerId,TPS,tackle,assist
46080,18.076641649111213,1,0
46151,100.0,1,0
46188,72.11731490212027,1,0
46188,100.0,1,0
44834,48.98656842916576,1,0
43378,86.20064623001899,1,0
44834,43.02431038640546,1,0
47975,44.02927527919319,1,0
46199,100.0,1,0
44964,86.74477516966822,1,0
43497,82.39268973651618,1,0
46729,19.311353168043425,1,0
53712,100.0,1,0
43700,19.01830985573208,1,0
43435,14.710965039036157,1,0
35466,18.5395258250799,1,0
43503,30.92206714694348,1,0
43321,35.09900245534848,1,0
52991,100.0,1,0
46212,8.139069469087314,1,0
52468,64.1870038879337,1,0
52506,35.717879689871026,1,0
41243,59.46774423517418,1,0
46186,66.80193153174365,1,0
42467,16.373685565507074,1,0
44854,18.609115865097717,1,0
41240,100.0,1,0
54479,93.65070924226619,1,0
47881,19.045751963449796,1,0
44854,14.315340696747551,1,0
44854,100.0,1,0
53494,100.0,1,0
43313,18.901724723500244,1,0
53494,100.0,1,0
53494,100.0,1,0
54492,46.800284946604926,1,0
43787,25.911050209033995,1,0
44880,35.691226367027085,1,0
47809,82.70280633968774,1,0
52416,59.084681892889144,1,0
49410,17.212929640176824,1,0
47984,9.381840320420183,1,0
48032,100.0,1,0
46657,100.0,1,0
44848,100.0,1,0
52416,94.00595693315589,1,0
53487,20.07157673694742,1,0
52522,93.82936586221678,1,0
35493,21.870022032224202,1,0
38551,48.916489862502715,1,0
41269,100.0,1,0
47817,17.38489081110027,1,0
53476,16.789659067631423,1,0
47817,100.0,1,0
43411,83.00548096503925,1,0
53509,84.19785026934935,1,0
45571,21.349782360376583,1,0
46087,100.0,1,0
53554,100.0,1,0
43404,33.02482208100849,1,0
54644,74.11526894741147,1,0
43338,26.110969815471382,1,0
52497,10.112694579760596,1,0
47878,30.138262768012535,1,0
43333,100.0,1,0
52444,13.957569684063223,1,0
52444,85.0730640937072,1,0
43353,100.0,1,0
44830,27.72891463546164,1,0
52469,100.0,1,0
41336,100.0,1,0
44827,85.07599603292303,1,0
47882,100.0,1,0
46132,100.0,1,0
52453,100.0,1,0
41915,18.00652033502353,1,0
53441,83.33043973503315,1,0
47877,17.035552092943274,1,0
52453,14.062694750140006,1,0
47882,9.65372209753113,1,0
47941,100.0,1,0
42827,16.82144877985379,1,0
43387,93.06161346549568,1,0
47941,100.0,1,0
47913,45.08758552431328,1,0
46086,19.680647410674297,1,0
43292,100.0,1,0
46137,100.0,1,0
54708,6.803389052168768,1,0
47984,19.78695607697322,1,0
54568,89.33992105784668,1,0
47843,100.0,1,0
52546,4.391454033416173,1,0
52478,40.54030041020565,1,0
44887,58.79205660185664,1,0
44999,100.0,1,0
44828,14.393989849736432,1,0
54479,100.0,1,0
43694,98.00549151664862,1,0
47796,65.91602776806036,1,0
53447,24.81526031316843,1,0
42390,21.29081850829658,1,0
41270,100.0,1,0
41270,100.0,1,0
47786,100.0,1,0
54469,17.95745718277972,1,0
53455,25.792696767595025,1,0
44903,82.30433416256417,1,0
41270,7.375625786102036,1,0
53481,100.0,1,0
46186,100.0,1,0
54469,5.987931539676085,1,0
46073,36.931803176853556,1,0
54467,100.0,1,0
54653,50.70191563724419,1,0
42488,17.503483198112026,1,0
53592,100.0,1,0
47956,17.99895611020176,1,0
46099,40.51660099265869,1,0
46099,18.919558413289657,1,0
46304,9.524882769425151,1,0
52481,45.423024399223934,1,0
46133,14.571904770816587,1,0
38540,18.64798749508962,1,0
54466,48.871227449805886,1,0
43358,95.15291944254959,1,0
53494,17.63243251738714,1,0
54466,60.838865160829776,1,0
44862,20.599520612363367,1,0
41915,19.847846377449976,1,0
46132,17.961208901679896,1,0
38607,20.522234773913425,1,0
46132,33.10372436185368,1,0
46527,82.04410779078299,1,0
46527,76.1485416377502,1,0
54579,10.079350684668826,1,0
45352,45.77164899197137,1,0
42368,19.7070967591293,1,0
44893,77.33660884490718,1,0
45004,100.0,1,0
54611,63.16710988194368,1,0
52991,82.36151225366731,1,0
54586,100.0,1,0
44878,19.539348445834303,1,0
46902,10.93213537002745,1,0
45395,18.03040743855664,1,0
44906,10.976992021313674,1,0
35466,67.41865266770905,1,0
43325,92.44666762008221,1,0
47862,18.891083027865243,1,0
52527,100.0,1,0
54503,88.00062398655115,1,0
52272,19.728679963736113,1,0
52424,82.90277041918485,1,0
39908,73.15390066348616,1,0
43294,25.165299638654147,1,0
53532,42.60065534497211,1,0
43294,13.466712998275804,1,0
47792,100.0,1,0
53532,28.737133856194387,1,0
48026,100.0,1,0
42421,2.8786330975002694,1,0
52424,59.021262930446866,1,0
44851,100.0,1,0
53489,19.07517268409613,1,0
44851,100.0,1,0
44823,100.0,1,0
48027,14.151471749701242,1,0
37097,55.7849275258675,1,0
48544,71.11802234283255,1,0
38607,16.161019554213347,1,0
42368,61.14193000122485,1,0
54533,18.264378087267612,1,0
52472,76.99138678143902,1,0
47863,73.87748795226236,1,0
52505,25.148907197849248,1,0
46162,98.17293056836284,1,0
42368,67.1763274874771,1,0
53481,87.79360954149215,1,0
46205,16.73717565728604,1,0
52571,100.0,1,0
53609,100.0,1,0
41595,49.98285539938412,1,0
54513,100.0,1,0
54639,100.0,1,0
52563,18.61287382317119,1,0
45345,9.09684369200888,1,0
53609,100.0,1,0
53609,100.0,1,0
53609,48.845300197521915,1,0
45345,38.280873833760545,1,0
46139,98.21555631010501,1,0
43405,50.21311762506898,1,0
46354,90.68518111765268,1,0
45345,100.0,1,0
44906,52.73561286004583,1,0
44842,75.17239995984868,1,0
43455,74.12828695305336,1,0
47793,18.68589822787133,1,0
52473,100.0,1,0
52473,85.04436850426588,1,0
47793,38.32598087235671,1,0
43325,20.60773071816915,1,0
44872,16.894228254611363,1,0
47888,20.47798430718455,1,0
44888,100.0,1,0
46151,96.74840314774156,1,0
47974,17.984301253431116,1,0
48516,19.97054880723141,1,0
44834,100.0,1,0
52411,15.863733448522854,1,0
47974,100.0,1,0
48516,87.26971186962824,1,0
47974,100.0,1,0
46199,24.98563632532876,1,0
54653,12.131352592450796,1,0
46188,20.425373685083844,1,0
44964,16.76422467530596,1,0
54502,72.33508367912572,1,0
46669,17.090919275751375,1,0
53450,53.01007569371492,1,0
45287,100.0,1,0
44957,100.0,1,0
46133,56.017483370332684,1,0
47947,17.241351644989383,1,0
46304,100.0,1,0
42441,15.35544073029756,1,0
43522,100.0,1,0
42116,99.52634588686617,1,0
46142,9.328284138375745,1,0
54936,15.09479936614962,1,0
52445,100.0,1,0
54936,100.0,1,0
46212,100.0,1,0
43321,49.02369171930448,1,0
35466,100.0,1,0
52436,23.317023364159162,1,0
46186,96.54141779839077,1,0
47881,17.92744950706352,1,0
40095,100.0,1,0
47881,25.962572579393715,1,0
44828,19.308097136544458,1,0
44854,16.457403249188477,1,0
53533,41.37589543486653,1,0
42467,15.717345711439528,1,0
54492,47.836022390189584,1,0
46269,70.80121757044515,1,0
54466,20.20852197745365,1,0
47816,66.75395603506925,1,0
44848,19.644096512586824,1,0
52546,40.8834295002399,1,0
52546,100.0,1,0
53487,45.716861261173264,1,0
43326,100.0,1,0
46137,21.2204305326431,1,0
52546,66.45950945099476,1,0
53487,6.226805443766226,1,0
53487,17.271171789664763,1,0
54495,76.38199410720186,1,0
43413,100.0,1,0
35493,75.46645796177381,1,0
53596,98.61237626246844,1,0
43411,41.783189512445745,1,0
42427,12.68136596059593,1,0
53554,100.0,1,0
46652,100.0,1,0
54583,17.937864144116404,1,0
52469,23.736016287666345,1,0
43353,100.0,1,0
42349,75.27271338906996,1,0
47971,43.64544120685343,1,0
43333,95.20611825430336,1,0
47915,100.0,1,0
44830,100.0,1,0
44830,22.11214520782504,1,0
52663,100.0,1,0
47802,51.51321945840184,1,0
47899,17.609524957464096,1,0
53451,18.285979551789517,1,0
47915,100.0,1,0
47878,57.62205225405809,1,0
45352,34.84048548365377,1,0
44869,18.69947848475207,1,0
52469,100.0,1,0
47788,14.428116181539451,1,0
53441,81.61507123710334,1,0
47841,95.9857648958016,1,0
46088,19.205780736452176,1,0
44904,24.474010159541876,1,0
38588,73.15903852298402,1,0
42929,65.1986541327937,1,0
35459,100.0,1,0
52706,14.608184423784344,1,0
43436,100.0,1,0
42393,18.408544862727563,1,0
42393,97.01988791395162,1,0
44855,100.0,1,0
44873,100.0,1,0
47871,19.38434384350479,1,0
47871,45.14644385475,1,0
52546,11.55841789464398,1,0
41269,49.801600882857784,1,0
53487,47.61908574486021,1,0
46775,18.147214596140135,1,0
46775,14.393373883843704,1,0
47984,14.506306310516809,1,0
53476,24.428689450056176,1,0
47846,100.0,1,0
53487,17.916815140111307,1,0
46137,10.25095866836684,1,0
42406,29.028250792886194,1,0
44828,100.0,1,0
44174,90.5712785249467,1,0
52578,76.76288475169125,1,0
47796,95.72800273953206,1,0
53460,100.0,1,0
52578,44.922431712000076,1,0
44999,13.579395669636238,1,0
42361,18.81343951411691,1,0
42467,100.0,1,0
44903,100.0,1,0
44815,55.424759781985045,1,0
44903,16.665493619297695,1,0
44929,100.0,1,0
46073,9.324945881819565,1,0
41243,100.0,1,0
54533,37.20395559311707,1,0
53503,100.0,1,0
43373,73.43148769162832,1,0
54653,89.4156815403077,1,0
44888,11.440864838586917,1,0
45287,22.517167655985762,1,0
45287,30.202193582297866,1,0
43296,100.0,1,0
54492,18.688923281871684,1,0
54561,21.14488073571996,1,0
47947,51.15199795673156,1,0
46132,19.713867343132463,1,0
47877,12.966290407976274,1,0
41257,20.723157054184636,1,0
52453,100.0,1,0
48544,100.0,1,0
44851,100.0,1,0
46132,24.12352108566921,1,0
46132,21.441560415424277,1,0
45004,100.0,1,0
46124,100.0,1,0
46527,18.57334818915307,1,0
52444,15.937014318804895,1,0
52417,4.4191736231764,1,0
40171,100.0,1,0
46527,52.30927009673967,1,0
52472,6.1193776025528,1,0
42368,17.903694094695428,1,0
52417,9.03845572883686,1,0
53674,82.6706036731862,1,0
47793,100.0,1,0
44944,100.0,1,0
37308,67.28661085206261,1,0
54650,16.987306297407393,1,0
38577,54.24232460587712,1,0
52607,20.48529165416489,1,0
53459,24.684287085106636,1,0
52492,100.0,1,0
47844,100.0,1,0
46085,51.0495361247067,1,0
41257,30.89893573624642,1,0
42480,54.26417914752262,1,0
52542,17.65992500732811,1,0
46197,39.55908550876558,1,0
44823,20.119773800818912,1,0
53489,9.951536321210375,1,0
40017,50.73878552460886,1,0
52527,11.710755386924975,1,0
52424,19.09419651595165,1,0
52542,21.856974738958804,1,0
44974,17.258426824407795,1,0
53437,18.236782971965685,1,0
53437,19.86815079110148,1,0
52472,100.0,1,0
53437,100.0,1,0
52452,100.0,1,0
46153,100.0,1,0
46139,100.0,1,0
52458,100.0,1,0
54526,12.061771008229606,1,0
47785,100.0,1,0
46077,11.722441777095172,1,0
46077,100.0,1,0
47785,100.0,1,0
43299,20.66320067047099,1,0
52623,100.0,1,0
44878,12.71857756385371,1,0
46698,17.776656013663608,1,0
52510,27.79250194106313,1,0
52473,12.736162337413564,1,0
44878,18.755505208725996,1,0
46080,10.161578642825734,1,0
43325,11.059098471987209,1,0
43641,19.475793137327326,1,0
46188,16.01804373327319,1,0
39984,100.0,1,0
47974,64.35372266592135,1,0
47975,21.331673123393017,1,0
46259,18.729477827728466,1,0
44888,100.0,1,0
44834,21.298197685672886,1,0
46151,100.0,1,0
46151,90.97532640938098,1,0
52980,100.0,1,0
44888,100.0,1,0
35470,22.805473315982685,1,0
54468,19.38964773006945,1,0
45287,17.398855336661008,1,0
46304,20.284328161237436,1,0
47872,100.0,1,0
46229,100.0,1,0
46669,100.0,1,0
44957,100.0,1,0
54502,17.72385123493839,1,0
43497,92.57973336766175,1,0
53450,27.322032379992283,1,0
38540,22.502903357299125,1,0
43497,63.26997876032107,1,0
47872,100.0,1,0
44964,38.23909953172849,1,0
43497,63.91864940820034,1,0
47796,100.0,1,0
44991,35.88983568752374,1,0
46142,18.182298613307204,1,0
52478,100.0,1,0
52478,52.97360186256873,1,0
53465,17.821966135835122,1,0
44999,22.006715030398556,1,0
44929,24.180847527155592,1,0
53460,100.0,1,0
37145,38.55098577207497,1,0
52436,23.094345160866634,1,0
52436,37.87591495123989,1,0
41240,18.762488600624852,1,0
52436,21.037499383272092,1,0
44828,20.220416926125544,1,0
46249,100.0,1,0
47809,28.850456853609572,1,0
53592,100.0,1,0
46269,20.075073861767596,1,0
43373,8.06095329399047,1,0
54492,100.0,1,0
44848,12.75951620525191,1,0
54486,13.640530489935731,1,0
49410,63.225271277345875,1,0
47984,100.0,1,0
52471,81.16976725159944,1,0
53565,34.96862359697962,1,0
52471,17.737260859391295,1,0
53639,50.508814926906,1,0
52539,98.26167745761161,1,0
42391,32.77478500179741,1,0
47817,8.51989358275696,1,0
52594,15.069658325088064,1,0
53476,15.559031014960867,1,0
45571,18.634353000952288,1,0
53472,7.401139305798498,1,0
54625,65.47850161108163,1,0
47810,19.57590183540249,1,0
53596,21.34012653047381,1,0
46214,15.069257086905894,1,0
47889,100.0,1,0
47817,100.0,1,0
47810,17.826576506070623,1,0
46086,100.0,1,0
47913,100.0,1,0
44968,13.756659177846336,1,0
47810,100.0,1,0
53476,20.387194973647773,1,0
53509,69.12962958120329,1,0
54487,21.554708654588577,1,0
52497,80.81153264917056,1,0
44911,11.96874826097693,1,0
43316,100.0,1,0
38559,19.008336441071464,1,0
42388,12.881194275873964,1,0
43333,26.530027480732997,1,0
44869,77.57934210835799,1,0
54612,100.0,1,0
47915,100.0,1,0
42349,18.34257487572563,1,0
53564,43.187025977823204,1,0
53500,12.610260119755468,1,0
53461,100.0,1,0
52459,17.895218681320777,1,0
46132,9.182173243154763,1,0
46088,74.20968669988632,1,0
46088,11.264398001760336,1,0
47996,100.0,1,0
47877,17.58970692271915,1,0
44827,75.73171026232612,1,0
47788,9.901632318013963,1,0
44818,100.0,1,0
42827,13.824563426356612,1,0
47854,100.0,1,0
44818,100.0,1,0
52435,48.463671035169455,1,0
46117,17.829108752483293,1,0
52435,100.0,1,0
47871,17.043557955219228,1,0
52435,74.16050351110023,1,0
35493,100.0,1,0
47984,100.0,1,0
46086,100.0,1,0
48259,55.56984958081084,1,0
46086,100.0,1,0
47984,82.20722456939646,1,0
52471,11.573122631836943,1,0
44854,15.09315752822506,1,0
43694,47.3135666759984,1,0
46142,56.19509016244287,1,0
44854,100.0,1,0
52436,20.650641704484016,1,0
47786,32.43779027534554,1,0
44974,100.0,1,0
53481,81.8176644184098,1,0
47786,100.0,1,0
47881,17.74715328646147,1,0
54533,77.29296792136765,1,0
53481,48.71132742231366,1,0
42467,84.04191576898326,1,0
53561,100.0,1,0
41243,100.0,1,0
42467,68.1361392331958,1,0
44974,37.903151583651784,1,0
53481,9.75144035339526,1,0
54467,64.71140903248866,1,0
47864,99.20314193351035,1,0
53592,100.0,1,0
52475,10.900563656192126,1,0
47809,84.94646851863268,1,0
52411,51.53277312250025,1,0
53592,16.997676961947707,1,0
54653,85.50545528212838,1,0
47864,100.0,1,0
47975,90.71435371120471,1,0
53494,18.768851486924795,1,0
45287,22.675894990179728,1,0
43352,62.76070856675132,1,0
46729,100.0,1,0
45287,98.9525190021,1,0
47947,100.0,1,0
46729,100.0,1,0
47872,100.0,1,0
46304,14.282735650024255,1,0
44851,100.0,1,0
38588,6.750321213492473,1,0
47788,14.659012395481383,1,0
47800,66.63996923528961,1,0
52472,19.016495076999938,1,0
47891,100.0,1,0
54579,100.0,1,0
43797,39.96796179328798,1,0
54948,13.251997723962226,1,0
42436,55.47170748458129,1,0
52445,65.80618876112663,1,0
43522,100.0,1,0
44944,100.0,1,0
52991,95.66952648777331,1,0
43294,21.170570004410347,1,0
46085,94.62590831270327,1,0
53490,21.560949161388766,1,0
43294,34.732530034819085,1,0
43298,100.0,1,0
53532,15.799743889604223,1,0
53489,57.96412138159606,1,0
53489,84.70277147342622,1,0
37097,100.0,1,0
46091,65.76033576370939,1,0
52272,50.28463000178792,1,0
45004,100.0,1,0
52472,51.522571163977176,1,0
54533,19.406227895432153,1,0
46527,64.03452450692916,1,0
52472,100.0,1,0
45004,100.0,1,0
46527,44.01330687926789,1,0
46124,18.252191483532126,1,0
44974,52.957720918368594,1,0
38868,100.0,1,0
52458,17.687195439704315,1,0
46077,32.90355021523076,1,0
54639,67.85083727099912,1,0
48268,57.63845655420553,1,0
45395,55.989459605092684,1,0
44878,20.89465886384647,1,0
46902,100.0,1,0
44905,100.0,1,0
46080,100.0,1,0
44842,80.52462327163457,1,0
52510,29.07171377913702,1,0
44915,80.3943646605391,1,0
47855,100.0,1,0
46259,100.0,1,0
46259,100.0,1,0
46151,20.233040758619,1,0
47929,18.31722863241974,1,0
44888,77.827325308104,1,0
52411,13.135902923465673,1,0
39984,18.956389856048048,1,0
47974,100.0,1,0
47864,18.96915669121914,1,0
47929,26.60298558521563,1,0
38542,36.9460354993552,1,0
53502,36.23344331395618,1,0
46194,16.736508030930906,1,0
52411,100.0,1,0
45287,65.748943064234,1,0
52498,44.40332894184738,1,0
46304,100.0,1,0
47872,93.02410914767977,1,0
43358,100.0,1,0
41300,68.29686139308386,1,0
46669,100.0,1,0
54561,23.165489345582678,1,0
53450,53.3969123375238,1,0
45287,59.2577612673868,1,0
46669,100.0,1,0
47872,60.274335779501214,1,0
43497,17.987051699037767,1,0
48476,100.0,1,0
52445,79.48938380310572,1,0
52991,17.720756481950378,1,0
46142,98.55509852185457,1,0
47938,100.0,1,0
52991,100.0,1,0
46186,35.9860374912453,1,0
43694,100.0,1,0
41243,96.37730703235036,1,0
53583,32.56673916530346,1,0
46204,30.176722039940497,1,0
46211,100.0,1,0
53583,39.97535673658786,1,0
41240,11.428306199313758,1,0
53460,20.458297909999725,1,0
43373,15.95280978381232,1,0
44829,18.449341204962906,1,0
52637,100.0,1,0
42488,18.384450139925768,1,0
54466,20.4500733992883,1,0
47956,100.0,1,0
43313,14.214656293601198,1,0
43313,8.490052933666087,1,0
46269,64.68530356804291,1,0
43373,39.80896944257149,1,0
43313,19.21629726966508,1,0
46082,22.240329231992668,1,0
44902,13.127640272448138,1,0
46269,100.0,1,0
46249,83.59520284072033,1,0
54492,100.0,1,0
53503,20.454448292516833,1,0
46269,93.9506608073516,1,0
44848,100.0,1,0
52546,22.872082690090622,1,0
47984,100.0,1,0
53565,17.07948021305641,1,0
47816,15.870865994502001,1,0
49410,45.1698321581545,1,0
49410,33.71877507094496,1,0
44848,45.00030584851378,1,0
47984,100.0,1,0
48259,100.0,1,0
44968,20.463123251343458,1,0
53596,100.0,1,0
52431,18.58125118448836,1,0
53596,100.0,1,0
47889,100.0,1,0
47810,14.227214311096507,1,0
53596,16.391748352898308,1,0
46086,23.176158523747723,1,0
47843,17.31066378747996,1,0
40039,15.100376107954148,1,0
47913,41.42375510150161,1,0
46086,17.474690999594195,1,0
47810,64.25614040990556,1,0
43404,18.747886772349894,1,0
42485,100.0,1,0
42427,31.0789961618877,1,0
38559,55.660799852407564,1,0
42485,100.0,1,0
46087,21.948552756979407,1,0
42427,62.72405664951418,1,0
47899,1.3345895570309108,1,0
52663,15.259192023773398,1,0
42349,23.104941896491816,1,0
43333,71.51961690543337,1,0
52663,100.0,1,0
44869,80.39432759829896,1,0
52518,100.0,1,0
54500,25.21819331074321,1,0
43353,100.0,1,0
53500,100.0,1,0
53500,100.0,1,0
43353,100.0,1,0
47878,17.767947740763475,1,0
47877,15.090352768238992,1,0
54498,100.0,1,0
43533,100.0,1,0
46088,87.34113363607588,1,0
53504,100.0,1,0
43478,80.23733733081636,1,0
52453,93.69672510947396,1,0
42030,59.63493571615829,1,0
46487,100.0,1,0
48198,37.325561064925424,1,0
46086,17.900598299062658,1,0
54495,100.0,1,0
35493,49.18058441885877,1,0
47846,100.0,1,0
41231,90.8758645512221,1,0
47913,82.95585558076093,1,0
48476,81.76538368183604,1,0
44174,91.63879651704988,1,0
44999,42.370597064090504,1,0
43327,21.887221835449832,1,0
52479,100.0,1,0
42390,25.64251938647938,1,0
54606,15.171332751945316,1,0
42390,38.72973327426751,1,0
52452,96.25334872759353,1,0
47881,47.69344782747967,1,0
53583,56.23136601258677,1,0
52505,19.434758068909197,1,0
46211,15.882850787507941,1,0
44903,100.0,1,0
41243,49.27185067933892,1,0
53455,58.338090595081816,1,0
53481,56.52890288357698,1,0
